DATE,YEAR,MOIS,SAISON,T2M,PRECTOTCORR
2012-04-12,2012,4,Printemps,7.8,7.07
2012-04-13,2012,4,Printemps,8.07,1.19
2012-04-14,2012,4,Printemps,10.25,0.05
2012-04-15,2012,4,Printemps,7.55,1.77
2012-04-16,2012,4,Printemps,6.7,0.01
2012-04-17,2012,4,Printemps,11.24,0.0
2012-04-18,2012,4,Printemps,13.66,0.0
2012-04-19,2012,4,Printemps,12.2,0.0
2012-04-20,2012,4,Printemps,15.11,0.0
2012-04-21,2012,4,Printemps,17.12,0.09
2012-04-22,2012,4,Printemps,15.02,0.16
2012-04-23,2012,4,Printemps,15.7,0.0
2012-04-24,2012,4,Printemps,17.5,0.04
2012-04-25,2012,4,Printemps,17.64,0.06
2012-04-26,2012,4,Printemps,17.27,0.0
2012-04-27,2012,4,Printemps,15.72,0.92
2012-04-28,2012,4,Printemps,10.67,0.85
2012-04-29,2012,4,Printemps,8.86,0.77
2012-04-30,2012,4,Printemps,9.4,0.03
2012-05-01,2012,5,Printemps,11.92,0.0
2012-05-02,2012,5,Printemps,12.95,0.0
2012-05-03,2012,5,Printemps,12.7,0.0
2012-05-04,2012,5,Printemps,15.04,0.0
2012-05-05,2012,5,Printemps,14.63,0.0
2012-05-06,2012,5,Printemps,15.12,0.03
2012-05-07,2012,5,Printemps,18.55,0.0
2012-05-08,2012,5,Printemps,19.66,0.01
2012-05-09,2012,5,Printemps,20.63,0.0
2012-05-10,2012,5,Printemps,21.2,0.0
2012-05-11,2012,5,Printemps,23.25,0.0
2012-05-12,2012,5,Printemps,24.23,0.0
2012-05-13,2012,5,Printemps,23.81,0.0
2012-05-14,2012,5,Printemps,23.74,0.0
2012-05-15,2012,5,Printemps,24.52,0.0
2012-05-16,2012,5,Printemps,25.08,0.02
2012-05-17,2012,5,Printemps,25.37,0.0
2012-05-18,2012,5,Printemps,22.64,0.0
2012-05-19,2012,5,Printemps,20.63,0.01
2012-05-20,2012,5,Printemps,11.84,0.02
2012-05-21,2012,5,Printemps,14.86,0.0
2012-05-22,2012,5,Printemps,16.35,0.0
2012-05-23,2012,5,Printemps,20.91,0.0
2012-05-24,2012,5,Printemps,22.14,0.0
2012-05-25,2012,5,Printemps,22.41,0.0
2012-05-26,2012,5,Printemps,21.71,0.0
2012-05-27,2012,5,Printemps,22.73,0.0
2012-05-28,2012,5,Printemps,23.64,0.0
2012-05-29,2012,5,Printemps,23.86,0.0
2012-05-30,2012,5,Printemps,25.12,0.0
2012-05-31,2012,5,Printemps,24.4,0.0
2012-06-01,2012,6,Été,22.78,0.03
2012-06-02,2012,6,Été,23.74,0.06
2012-06-03,2012,6,Été,24.77,0.02
2012-06-04,2012,6,Été,26.04,0.02
2012-06-05,2012,6,Été,26.24,0.06
2012-06-06,2012,6,Été,26.44,0.0
2012-06-07,2012,6,Été,25.14,0.07
2012-06-08,2012,6,Été,22.8,0.18
2012-06-09,2012,6,Été,24.33,0.0
2012-06-10,2012,6,Été,26.24,0.0
2012-06-11,2012,6,Été,26.86,0.0
2012-06-12,2012,6,Été,25.53,0.0
2012-06-13,2012,6,Été,25.46,0.0
2012-06-14,2012,6,Été,24.88,0.0
2012-06-15,2012,6,Été,23.94,0.0
2012-06-16,2012,6,Été,25.18,0.0
2012-06-17,2012,6,Été,25.9,0.0
2012-06-18,2012,6,Été,26.05,0.0
2012-06-19,2012,6,Été,25.89,0.0
2012-06-20,2012,6,Été,26.62,0.0
2012-06-21,2012,6,Été,26.21,0.0
2012-06-22,2012,6,Été,27.64,0.75
2012-06-23,2012,6,Été,28.2,0.09
2012-06-24,2012,6,Été,28.07,0.07
2012-06-25,2012,6,Été,28.65,0.05
2012-06-26,2012,6,Été,27.16,0.14
2012-06-27,2012,6,Été,27.08,0.13
2012-06-28,2012,6,Été,28.62,0.04
2012-06-29,2012,6,Été,27.53,0.2
2012-06-30,2012,6,Été,26.0,0.08
2012-07-01,2012,7,Été,26.66,0.0
2012-07-02,2012,7,Été,27.93,0.0
2012-07-03,2012,7,Été,29.07,0.14
2012-07-04,2012,7,Été,29.14,0.21
2012-07-05,2012,7,Été,29.33,0.02
2012-07-06,2012,7,Été,29.27,0.0
2012-07-07,2012,7,Été,27.8,0.47
2012-07-08,2012,7,Été,27.68,0.19
2012-07-09,2012,7,Été,28.9,0.06
2012-07-10,2012,7,Été,28.0,0.25
2012-07-11,2012,7,Été,29.37,0.01
2012-07-12,2012,7,Été,30.99,0.02
2012-07-13,2012,7,Été,29.72,0.0
2012-07-14,2012,7,Été,29.66,0.0
2012-07-15,2012,7,Été,30.1,0.0
2012-07-16,2012,7,Été,31.01,0.0
2012-07-17,2012,7,Été,30.28,0.0
2012-07-18,2012,7,Été,29.35,0.0
2012-07-19,2012,7,Été,29.3,0.0
2012-07-20,2012,7,Été,28.46,0.03
2012-07-21,2012,7,Été,27.95,0.02
2012-07-22,2012,7,Été,28.92,0.01
2012-07-23,2012,7,Été,26.54,0.0
2012-07-24,2012,7,Été,24.33,0.0
2012-07-25,2012,7,Été,23.95,0.0
2012-07-26,2012,7,Été,23.01,0.0
2012-07-27,2012,7,Été,22.85,0.0
2012-07-28,2012,7,Été,24.55,0.0
2012-07-29,2012,7,Été,28.11,0.0
2012-07-30,2012,7,Été,30.32,0.01
2012-07-31,2012,7,Été,28.75,0.0
2012-08-01,2012,8,Été,29.17,0.01
2012-08-02,2012,8,Été,30.58,0.03
2012-08-03,2012,8,Été,30.78,0.07
2012-08-04,2012,8,Été,30.03,0.0
2012-08-05,2012,8,Été,27.97,0.0
2012-08-06,2012,8,Été,26.54,0.0
2012-08-07,2012,8,Été,29.06,0.0
2012-08-08,2012,8,Été,28.02,0.0
2012-08-09,2012,8,Été,26.94,0.0
2012-08-10,2012,8,Été,27.13,0.0
2012-08-11,2012,8,Été,28.0,0.0
2012-08-12,2012,8,Été,28.23,0.0
2012-08-13,2012,8,Été,29.11,0.0
2012-08-14,2012,8,Été,28.41,0.58
2012-08-15,2012,8,Été,28.17,0.38
2012-08-16,2012,8,Été,28.27,0.63
2012-08-17,2012,8,Été,25.49,0.74
2012-08-18,2012,8,Été,24.89,2.56
2012-08-19,2012,8,Été,26.29,0.04
2012-08-20,2012,8,Été,27.73,0.1
2012-08-21,2012,8,Été,27.41,0.05
2012-08-22,2012,8,Été,27.27,0.44
2012-08-23,2012,8,Été,26.99,0.05
2012-08-24,2012,8,Été,26.34,0.01
2012-08-25,2012,8,Été,26.15,0.04
2012-08-26,2012,8,Été,27.83,0.05
2012-08-27,2012,8,Été,27.58,0.24
2012-08-28,2012,8,Été,27.0,0.15
2012-08-29,2012,8,Été,27.88,0.12
2012-08-30,2012,8,Été,26.8,0.2
2012-08-31,2012,8,Été,26.4,0.0
2012-09-01,2012,9,Automne,26.36,0.01
2012-09-02,2012,9,Automne,25.95,0.0
2012-09-03,2012,9,Automne,25.46,0.0
2012-09-04,2012,9,Automne,25.07,0.08
2012-09-05,2012,9,Automne,22.81,0.0
2012-09-06,2012,9,Automne,21.5,0.0
2012-09-07,2012,9,Automne,22.28,0.0
2012-09-08,2012,9,Automne,22.31,0.0
2012-09-09,2012,9,Automne,21.59,0.0
2012-09-10,2012,9,Automne,21.81,0.0
2012-09-11,2012,9,Automne,22.8,0.0
2012-09-12,2012,9,Automne,24.11,0.0
2012-09-13,2012,9,Automne,24.41,0.0
2012-09-14,2012,9,Automne,24.91,0.0
2012-09-15,2012,9,Automne,24.83,0.0
2012-09-16,2012,9,Automne,25.36,0.0
2012-09-17,2012,9,Automne,25.27,0.0
2012-09-18,2012,9,Automne,24.93,0.0
2012-09-19,2012,9,Automne,24.42,0.0
2012-09-20,2012,9,Automne,23.1,0.0
2012-09-21,2012,9,Automne,23.31,0.0
2012-09-22,2012,9,Automne,23.9,0.0
2012-09-23,2012,9,Automne,22.36,3.45
2012-09-24,2012,9,Automne,17.42,20.61
2012-09-25,2012,9,Automne,19.25,0.71
2012-09-26,2012,9,Automne,19.24,0.68
2012-09-27,2012,9,Automne,16.97,1.67
2012-09-28,2012,9,Automne,13.36,0.72
2012-09-29,2012,9,Automne,13.44,0.08
2012-09-30,2012,9,Automne,15.87,0.0
2012-10-01,2012,10,Automne,17.66,0.0
2012-10-02,2012,10,Automne,18.21,0.0
2012-10-03,2012,10,Automne,18.33,0.0
2012-10-04,2012,10,Automne,17.15,0.02
2012-10-05,2012,10,Automne,17.04,1.08
2012-10-06,2012,10,Automne,19.19,0.97
2012-10-07,2012,10,Automne,20.15,0.02
2012-10-08,2012,10,Automne,20.28,0.0
2012-10-09,2012,10,Automne,19.88,0.0
2012-10-10,2012,10,Automne,19.63,0.02
2012-10-11,2012,10,Automne,19.21,0.0
2012-10-12,2012,10,Automne,17.72,0.0
2012-10-13,2012,10,Automne,16.29,0.0
2012-10-14,2012,10,Automne,16.35,0.0
2012-10-15,2012,10,Automne,16.02,0.0
2012-10-16,2012,10,Automne,17.09,0.0
2012-10-17,2012,10,Automne,16.85,0.0
2012-10-18,2012,10,Automne,16.14,0.6
2012-10-19,2012,10,Automne,11.4,5.07
2012-10-20,2012,10,Automne,9.57,0.29
2012-10-21,2012,10,Automne,11.45,0.0
2012-10-22,2012,10,Automne,13.1,0.0
2012-10-23,2012,10,Automne,15.78,0.44
2012-10-24,2012,10,Automne,15.74,2.39
2012-10-25,2012,10,Automne,15.36,0.03
2012-10-26,2012,10,Automne,13.84,0.98
2012-10-27,2012,10,Automne,12.09,1.66
2012-10-28,2012,10,Automne,13.1,0.43
2012-10-29,2012,10,Automne,13.33,2.33
2012-10-30,2012,10,Automne,12.48,6.7
2012-10-31,2012,10,Automne,13.73,15.11
2012-11-01,2012,11,Automne,13.37,1.26
2012-11-02,2012,11,Automne,15.86,0.1
2012-11-03,2012,11,Automne,16.71,0.17
2012-11-04,2012,11,Automne,17.41,0.75
2012-11-05,2012,11,Automne,17.7,1.22
2012-11-06,2012,11,Automne,17.08,3.0
2012-11-07,2012,11,Automne,15.81,0.11
2012-11-08,2012,11,Automne,15.56,1.98
2012-11-09,2012,11,Automne,13.69,3.89
2012-11-10,2012,11,Automne,8.75,0.6
2012-11-11,2012,11,Automne,8.19,2.8
2012-11-12,2012,11,Automne,4.86,1.35
2012-11-13,2012,11,Automne,9.33,0.0
2012-11-14,2012,11,Automne,10.23,0.0
2012-11-15,2012,11,Automne,10.13,0.0
2012-11-16,2012,11,Automne,10.09,0.0
2012-11-17,2012,11,Automne,9.61,7.17
2012-11-18,2012,11,Automne,7.46,6.42
2012-11-19,2012,11,Automne,8.57,0.07
2012-11-20,2012,11,Automne,9.18,0.0
2012-11-21,2012,11,Automne,9.55,0.0
2012-11-22,2012,11,Automne,11.27,0.17
2012-11-23,2012,11,Automne,10.51,0.01
2012-11-24,2012,11,Automne,9.72,0.02
2012-11-25,2012,11,Automne,8.75,0.0
2012-11-26,2012,11,Automne,9.16,5.73
2012-11-27,2012,11,Automne,7.66,1.07
2012-11-28,2012,11,Automne,4.72,0.56
2012-11-29,2012,11,Automne,4.07,0.75
2012-11-30,2012,11,Automne,3.41,3.36
2012-12-01,2012,12,Hiver,2.28,5.28
2012-12-02,2012,12,Hiver,2.14,0.0
2012-12-03,2012,12,Hiver,2.35,0.0
2012-12-04,2012,12,Hiver,4.5,0.0
2012-12-05,2012,12,Hiver,6.27,0.0
2012-12-06,2012,12,Hiver,8.08,0.0
2012-12-07,2012,12,Hiver,6.6,0.16
2012-12-08,2012,12,Hiver,8.36,0.49
2012-12-09,2012,12,Hiver,7.71,0.0
2012-12-10,2012,12,Hiver,7.77,0.0
2012-12-11,2012,12,Hiver,7.53,0.0
2012-12-12,2012,12,Hiver,7.21,0.0
2012-12-13,2012,12,Hiver,6.06,0.0
2012-12-14,2012,12,Hiver,7.55,0.0
2012-12-15,2012,12,Hiver,9.24,0.0
2012-12-16,2012,12,Hiver,10.62,0.0
2012-12-17,2012,12,Hiver,11.43,0.0
2012-12-18,2012,12,Hiver,11.31,0.0
2012-12-19,2012,12,Hiver,11.07,0.0
2012-12-20,2012,12,Hiver,10.38,0.0
2012-12-21,2012,12,Hiver,11.24,0.0
2012-12-22,2012,12,Hiver,11.73,0.0
2012-12-23,2012,12,Hiver,10.9,0.0
2012-12-24,2012,12,Hiver,9.06,0.0
2012-12-25,2012,12,Hiver,7.28,0.01
2012-12-26,2012,12,Hiver,6.94,0.0
2012-12-27,2012,12,Hiver,6.97,0.0
2012-12-28,2012,12,Hiver,6.25,0.0
2012-12-29,2012,12,Hiver,6.44,0.0
2012-12-30,2012,12,Hiver,7.37,0.0
2012-12-31,2012,12,Hiver,6.89,0.0
2013-01-01,2013,1,Hiver,5.29,0.04
2013-01-02,2013,1,Hiver,5.43,0.02
2013-01-03,2013,1,Hiver,6.63,0.0
2013-01-04,2013,1,Hiver,3.53,0.0
2013-01-05,2013,1,Hiver,5.61,0.0
2013-01-06,2013,1,Hiver,7.39,0.0
2013-01-07,2013,1,Hiver,7.49,0.0
2013-01-08,2013,1,Hiver,7.84,0.0
2013-01-09,2013,1,Hiver,8.2,0.0
2013-01-10,2013,1,Hiver,7.91,0.0
2013-01-11,2013,1,Hiver,7.88,0.0
2013-01-12,2013,1,Hiver,7.22,0.0
2013-01-13,2013,1,Hiver,5.41,0.76
2013-01-14,2013,1,Hiver,3.46,0.74
2013-01-15,2013,1,Hiver,4.31,0.0
2013-01-16,2013,1,Hiver,6.22,0.0
2013-01-17,2013,1,Hiver,6.6,0.0
2013-01-18,2013,1,Hiver,8.68,0.05
2013-01-19,2013,1,Hiver,7.09,3.13
2013-01-20,2013,1,Hiver,4.93,0.76
2013-01-21,2013,1,Hiver,6.99,0.3
2013-01-22,2013,1,Hiver,5.18,0.56
2013-01-23,2013,1,Hiver,3.87,0.04
2013-01-24,2013,1,Hiver,5.89,0.0
2013-01-25,2013,1,Hiver,7.22,2.3
2013-01-26,2013,1,Hiver,9.87,0.02
2013-01-27,2013,1,Hiver,9.99,0.0
2013-01-28,2013,1,Hiver,10.33,0.0
2013-01-29,2013,1,Hiver,9.78,0.0
2013-01-30,2013,1,Hiver,11.58,0.0
2013-01-31,2013,1,Hiver,11.94,0.0
2013-02-01,2013,2,Hiver,11.46,0.0
2013-02-02,2013,2,Hiver,9.5,0.0
2013-02-03,2013,2,Hiver,8.81,0.0
2013-02-04,2013,2,Hiver,6.52,0.0
2013-02-05,2013,2,Hiver,8.12,0.0
2013-02-06,2013,2,Hiver,8.84,0.0
2013-02-07,2013,2,Hiver,9.56,0.0
2013-02-08,2013,2,Hiver,7.86,0.0
2013-02-09,2013,2,Hiver,7.68,0.0
2013-02-10,2013,2,Hiver,6.35,0.0
2013-02-11,2013,2,Hiver,6.06,0.03
2013-02-12,2013,2,Hiver,7.11,0.03
2013-02-13,2013,2,Hiver,8.92,0.0
2013-02-14,2013,2,Hiver,9.82,0.0
2013-02-15,2013,2,Hiver,10.27,0.01
2013-02-16,2013,2,Hiver,10.16,0.0
2013-02-17,2013,2,Hiver,8.62,0.03
2013-02-18,2013,2,Hiver,9.05,0.88
2013-02-19,2013,2,Hiver,4.81,4.27
2013-02-20,2013,2,Hiver,3.62,0.26
2013-02-21,2013,2,Hiver,7.45,0.01
2013-02-22,2013,2,Hiver,8.67,0.21
2013-02-23,2013,2,Hiver,6.12,1.15
2013-02-24,2013,2,Hiver,7.45,0.09
2013-02-25,2013,2,Hiver,10.19,0.0
2013-02-26,2013,2,Hiver,12.38,0.0
2013-02-27,2013,2,Hiver,11.13,0.1
2013-02-28,2013,2,Hiver,4.7,0.05
2013-03-01,2013,3,Printemps,9.01,0.0
2013-03-02,2013,3,Printemps,9.2,0.94
2013-03-03,2013,3,Printemps,9.23,0.82
2013-03-04,2013,3,Printemps,7.57,16.68
2013-03-05,2013,3,Printemps,7.4,3.87
2013-03-06,2013,3,Printemps,10.51,1.12
2013-03-07,2013,3,Printemps,12.96,0.02
2013-03-08,2013,3,Printemps,13.51,0.07
2013-03-09,2013,3,Printemps,12.09,0.09
2013-03-10,2013,3,Printemps,7.97,0.14
2013-03-11,2013,3,Printemps,8.91,0.07
2013-03-12,2013,3,Printemps,10.24,0.14
2013-03-13,2013,3,Printemps,10.77,2.44
2013-03-14,2013,3,Printemps,11.61,0.19
2013-03-15,2013,3,Printemps,12.66,0.01
2013-03-16,2013,3,Printemps,11.33,0.0
2013-03-17,2013,3,Printemps,12.29,1.88
2013-03-18,2013,3,Printemps,13.38,1.0
2013-03-19,2013,3,Printemps,11.82,1.9
2013-03-20,2013,3,Printemps,11.83,2.08
2013-03-21,2013,3,Printemps,12.52,0.0
2013-03-22,2013,3,Printemps,12.33,0.72
2013-03-23,2013,3,Printemps,7.57,3.05
2013-03-24,2013,3,Printemps,7.07,0.53
2013-03-25,2013,3,Printemps,11.74,0.03
2013-03-26,2013,3,Printemps,13.93,0.0
2013-03-27,2013,3,Printemps,11.1,0.21
2013-03-28,2013,3,Printemps,10.75,0.29
2013-03-29,2013,3,Printemps,14.67,0.0
2013-03-30,2013,3,Printemps,15.57,0.0
2013-03-31,2013,3,Printemps,15.99,0.0
2013-04-01,2013,4,Printemps,12.27,0.98
2013-04-02,2013,4,Printemps,12.74,0.11
2013-04-03,2013,4,Printemps,10.54,0.66
2013-04-04,2013,4,Printemps,7.1,1.44
2013-04-05,2013,4,Printemps,6.4,9.19
2013-04-06,2013,4,Printemps,10.1,0.0
2013-04-07,2013,4,Printemps,12.24,0.0
2013-04-08,2013,4,Printemps,14.23,0.0
2013-04-09,2013,4,Printemps,14.13,0.0
2013-04-10,2013,4,Printemps,15.6,0.0
2013-04-11,2013,4,Printemps,17.61,0.0
2013-04-12,2013,4,Printemps,17.71,0.02
2013-04-13,2013,4,Printemps,19.35,0.02
2013-04-14,2013,4,Printemps,19.42,0.01
2013-04-15,2013,4,Printemps,19.97,0.0
2013-04-16,2013,4,Printemps,20.5,0.0
2013-04-17,2013,4,Printemps,21.34,0.0
2013-04-18,2013,4,Printemps,21.44,0.0
2013-04-19,2013,4,Printemps,21.39,0.0
2013-04-20,2013,4,Printemps,20.37,0.0
2013-04-21,2013,4,Printemps,19.58,0.02
2013-04-22,2013,4,Printemps,16.54,0.01
2013-04-23,2013,4,Printemps,15.15,0.01
2013-04-24,2013,4,Printemps,15.01,0.05
2013-04-25,2013,4,Printemps,15.34,0.0
2013-04-26,2013,4,Printemps,14.85,0.0
2013-04-27,2013,4,Printemps,15.61,0.0
2013-04-28,2013,4,Printemps,9.82,0.0
2013-04-29,2013,4,Printemps,8.56,0.0
2013-04-30,2013,4,Printemps,10.97,0.0
2013-05-01,2013,5,Printemps,13.77,0.0
2013-05-02,2013,5,Printemps,12.88,0.01
2013-05-03,2013,5,Printemps,14.44,0.02
2013-05-04,2013,5,Printemps,16.07,0.01
2013-05-05,2013,5,Printemps,17.32,0.04
2013-05-06,2013,5,Printemps,19.16,0.0
2013-05-07,2013,5,Printemps,21.14,0.0
2013-05-08,2013,5,Printemps,22.51,0.0
2013-05-09,2013,5,Printemps,23.82,0.0
2013-05-10,2013,5,Printemps,23.62,0.0
2013-05-11,2013,5,Printemps,23.08,0.01
2013-05-12,2013,5,Printemps,22.98,0.12
2013-05-13,2013,5,Printemps,22.35,0.61
2013-05-14,2013,5,Printemps,19.85,0.3
2013-05-15,2013,5,Printemps,13.17,0.69
2013-05-16,2013,5,Printemps,11.04,0.98
2013-05-17,2013,5,Printemps,13.01,0.57
2013-05-18,2013,5,Printemps,11.74,1.04
2013-05-19,2013,5,Printemps,14.77,0.0
2013-05-20,2013,5,Printemps,13.44,0.35
2013-05-21,2013,5,Printemps,10.03,0.15
2013-05-22,2013,5,Printemps,13.6,0.0
2013-05-23,2013,5,Printemps,16.46,0.0
2013-05-24,2013,5,Printemps,17.83,0.0
2013-05-25,2013,5,Printemps,17.78,0.0
2013-05-26,2013,5,Printemps,18.78,0.0
2013-05-27,2013,5,Printemps,14.94,0.01
2013-05-28,2013,5,Printemps,15.35,0.01
2013-05-29,2013,5,Printemps,18.03,0.0
2013-05-30,2013,5,Printemps,18.19,0.01
2013-05-31,2013,5,Printemps,18.43,0.0
2013-06-01,2013,6,Été,20.0,0.0
2013-06-02,2013,6,Été,21.35,0.0
2013-06-03,2013,6,Été,22.49,0.0
2013-06-04,2013,6,Été,21.59,0.0
2013-06-05,2013,6,Été,19.27,0.0
2013-06-06,2013,6,Été,18.99,0.0
2013-06-07,2013,6,Été,19.04,0.0
2013-06-08,2013,6,Été,18.33,0.05
2013-06-09,2013,6,Été,17.95,0.02
2013-06-10,2013,6,Été,21.2,0.0
2013-06-11,2013,6,Été,22.62,0.02
2013-06-12,2013,6,Été,23.22,0.0
2013-06-13,2013,6,Été,25.15,0.0
2013-06-14,2013,6,Été,25.99,0.0
2013-06-15,2013,6,Été,26.53,0.0
2013-06-16,2013,6,Été,26.85,0.0
2013-06-17,2013,6,Été,24.62,0.0
2013-06-18,2013,6,Été,19.4,0.0
2013-06-19,2013,6,Été,21.85,0.0
2013-06-20,2013,6,Été,24.24,0.0
2013-06-21,2013,6,Été,25.29,0.0
2013-06-22,2013,6,Été,26.85,0.0
2013-06-23,2013,6,Été,27.07,0.0
2013-06-24,2013,6,Été,27.8,0.0
2013-06-25,2013,6,Été,28.78,0.01
2013-06-26,2013,6,Été,28.53,0.09
2013-06-27,2013,6,Été,28.27,0.03
2013-06-28,2013,6,Été,26.76,0.0
2013-06-29,2013,6,Été,26.22,0.0
2013-06-30,2013,6,Été,27.36,0.86
2013-07-01,2013,7,Été,24.69,0.0
2013-07-02,2013,7,Été,25.76,0.0
2013-07-03,2013,7,Été,26.29,0.0
2013-07-04,2013,7,Été,27.41,0.01
2013-07-05,2013,7,Été,28.39,0.08
2013-07-06,2013,7,Été,28.55,0.01
2013-07-07,2013,7,Été,28.54,2.25
2013-07-08,2013,7,Été,27.34,2.4
2013-07-09,2013,7,Été,26.24,0.12
2013-07-10,2013,7,Été,24.44,0.39
2013-07-11,2013,7,Été,23.87,0.88
2013-07-12,2013,7,Été,25.46,0.61
2013-07-13,2013,7,Été,25.96,0.2
2013-07-14,2013,7,Été,26.86,0.01
2013-07-15,2013,7,Été,27.68,0.0
2013-07-16,2013,7,Été,28.58,0.06
2013-07-17,2013,7,Été,29.05,0.01
2013-07-18,2013,7,Été,27.58,0.0
2013-07-19,2013,7,Été,27.77,0.0
2013-07-20,2013,7,Été,27.54,0.0
2013-07-21,2013,7,Été,27.41,0.0
2013-07-22,2013,7,Été,27.8,0.17
2013-07-23,2013,7,Été,27.65,0.01
2013-07-24,2013,7,Été,27.72,0.21
2013-07-25,2013,7,Été,27.86,0.0
2013-07-26,2013,7,Été,28.13,0.0
2013-07-27,2013,7,Été,28.09,0.03
2013-07-28,2013,7,Été,28.09,0.0
2013-07-29,2013,7,Été,28.35,0.0
2013-07-30,2013,7,Été,28.81,0.0
2013-07-31,2013,7,Été,29.47,0.0
2013-08-01,2013,8,Été,30.28,0.04
2013-08-02,2013,8,Été,29.8,0.03
2013-08-03,2013,8,Été,27.57,0.02
2013-08-04,2013,8,Été,27.31,1.29
2013-08-05,2013,8,Été,27.3,0.06
2013-08-06,2013,8,Été,27.61,0.05
2013-08-07,2013,8,Été,27.52,0.02
2013-08-08,2013,8,Été,27.76,0.0
2013-08-09,2013,8,Été,28.61,0.0
2013-08-10,2013,8,Été,29.39,0.0
2013-08-11,2013,8,Été,28.86,0.0
2013-08-12,2013,8,Été,29.07,0.0
2013-08-13,2013,8,Été,28.5,0.0
2013-08-14,2013,8,Été,28.49,0.02
2013-08-15,2013,8,Été,28.23,0.0
2013-08-16,2013,8,Été,28.15,0.0
2013-08-17,2013,8,Été,26.79,0.0
2013-08-18,2013,8,Été,27.1,0.09
2013-08-19,2013,8,Été,27.2,0.05
2013-08-20,2013,8,Été,27.98,0.03
2013-08-21,2013,8,Été,28.05,0.14
2013-08-22,2013,8,Été,27.09,0.06
2013-08-23,2013,8,Été,25.73,0.09
2013-08-24,2013,8,Été,25.99,0.07
2013-08-25,2013,8,Été,25.83,0.03
2013-08-26,2013,8,Été,24.72,0.0
2013-08-27,2013,8,Été,23.64,0.03
2013-08-28,2013,8,Été,23.43,0.01
2013-08-29,2013,8,Été,23.63,0.0
2013-08-30,2013,8,Été,24.15,0.0
2013-08-31,2013,8,Été,23.58,0.0
2013-09-01,2013,9,Automne,24.27,0.0
2013-09-02,2013,9,Automne,24.37,0.0
2013-09-03,2013,9,Automne,24.75,0.0
2013-09-04,2013,9,Automne,24.55,0.0
2013-09-05,2013,9,Automne,23.6,0.0
2013-09-06,2013,9,Automne,22.04,3.42
2013-09-07,2013,9,Automne,17.83,4.42
2013-09-08,2013,9,Automne,18.61,0.52
2013-09-09,2013,9,Automne,20.23,0.08
2013-09-10,2013,9,Automne,21.34,0.0
2013-09-11,2013,9,Automne,20.86,0.09
2013-09-12,2013,9,Automne,20.04,0.03
2013-09-13,2013,9,Automne,17.95,5.57
2013-09-14,2013,9,Automne,16.48,10.76
2013-09-15,2013,9,Automne,17.63,0.53
2013-09-16,2013,9,Automne,17.26,0.8
2013-09-17,2013,9,Automne,18.18,1.91
2013-09-18,2013,9,Automne,16.72,0.0
2013-09-19,2013,9,Automne,18.17,0.0
2013-09-20,2013,9,Automne,19.95,0.0
2013-09-21,2013,9,Automne,20.14,0.0
2013-09-22,2013,9,Automne,21.36,0.0
2013-09-23,2013,9,Automne,21.06,0.08
2013-09-24,2013,9,Automne,20.96,0.0
2013-09-25,2013,9,Automne,20.68,0.0
2013-09-26,2013,9,Automne,19.69,0.0
2013-09-27,2013,9,Automne,19.78,0.0
2013-09-28,2013,9,Automne,19.43,0.0
2013-09-29,2013,9,Automne,18.94,0.0
2013-09-30,2013,9,Automne,20.57,0.0
2013-10-01,2013,10,Automne,21.35,0.0
2013-10-02,2013,10,Automne,22.12,0.02
2013-10-03,2013,10,Automne,20.05,0.0
2013-10-04,2013,10,Automne,20.5,0.0
2013-10-05,2013,10,Automne,21.88,0.0
2013-10-06,2013,10,Automne,21.15,0.0
2013-10-07,2013,10,Automne,20.67,0.0
2013-10-08,2013,10,Automne,20.06,0.0
2013-10-09,2013,10,Automne,20.02,0.0
2013-10-10,2013,10,Automne,20.14,0.0
2013-10-11,2013,10,Automne,19.43,0.0
2013-10-12,2013,10,Automne,18.74,0.0
2013-10-13,2013,10,Automne,19.06,0.0
2013-10-14,2013,10,Automne,20.26,0.0
2013-10-15,2013,10,Automne,20.44,0.0
2013-10-16,2013,10,Automne,20.56,0.0
2013-10-17,2013,10,Automne,21.28,0.0
2013-10-18,2013,10,Automne,20.01,0.0
2013-10-19,2013,10,Automne,18.1,0.0
2013-10-20,2013,10,Automne,17.85,0.0
2013-10-21,2013,10,Automne,17.66,0.0
2013-10-22,2013,10,Automne,18.32,0.0
2013-10-23,2013,10,Automne,19.17,0.0
2013-10-24,2013,10,Automne,18.69,0.0
2013-10-25,2013,10,Automne,18.45,0.17
2013-10-26,2013,10,Automne,15.83,1.35
2013-10-27,2013,10,Automne,11.93,1.97
2013-10-28,2013,10,Automne,15.93,0.0
2013-10-29,2013,10,Automne,14.83,0.0
2013-10-30,2013,10,Automne,13.48,0.0
2013-10-31,2013,10,Automne,13.96,0.0
2013-11-01,2013,11,Automne,15.33,0.0
2013-11-02,2013,11,Automne,15.82,0.0
2013-11-03,2013,11,Automne,16.71,0.0
2013-11-04,2013,11,Automne,15.96,0.01
2013-11-05,2013,11,Automne,16.77,0.0
2013-11-06,2013,11,Automne,17.32,0.0
2013-11-07,2013,11,Automne,16.71,0.0
2013-11-08,2013,11,Automne,16.42,0.0
2013-11-09,2013,11,Automne,15.3,0.0
2013-11-10,2013,11,Automne,15.72,0.0
2013-11-11,2013,11,Automne,14.99,0.0
